collab_id,project_upid,project_name,country,country_code,registry,methodology,role,org_name_raw,company_name_resolved,company_country,org_type,website,linkedin,contact_name,contact_role,contact_email,confidence,source_url,notes
C0355,UP-MY062752-2,"MY08-WWP-36, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 9.0,developer,AES AgriVerde Services (Malaysia) Sdn Bhd,AES AgriVerde Services (Malaysia) Sdn Bhd,Malaysia,private company,https://www.sec.gov/Archives/edgar/data/874761/000104746907009853/a2181167zex-21_1.htm,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 1738.0),Matched via IGES CDM DB (Ref: 1738.0).
C0356,UP-MY062752-2,"MY08-WWP-36, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 9.0,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 1738.0),Matched via IGES CDM DB (Ref: 1738.0). Validated DOE.
C0357,UP-ID000110-1,Bahari Co-Composting Project,Indonesia,ID,CDM,AM0039,developer,PT Bahari Dwikencana Lestari,PT Bahari Dwikencana Lestari,Indonesia,private company,https://journal.unimal.ac.id/miej/article/view/158,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0358,UP-ID000110-1,Bahari Co-Composting Project,Indonesia,ID,CDM,AM0039,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0359,UP-ID000296-7,Gunung Rajabasa Geothermal Power Plant,Indonesia,ID,CDM,ACM0002 12.3.0,developer,PT. Supreme Energy Rajabasa,PT. Supreme Energy Rajabasa,Indonesia,private company,https://www.supreme-energy.com/,https://id.linkedin.com/company/supreme-energy-muara-laboh,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 6305.0),Matched via IGES CDM DB (Ref: 6305.0).
C0360,UP-ID000296-7,Gunung Rajabasa Geothermal Power Plant,Indonesia,ID,CDM,ACM0002 12.3.0,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 6305.0),Matched via IGES CDM DB (Ref: 6305.0). Validated DOE.
C0361,UP-MY062848-8,"Organic Waste Composting at Takon Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AM0039 2.0,developer,Sankina Oil Mills Sdn. Bhd.,Sankina Oil Mills Sdn. Bhd.,Malaysia,private company,https://businessreport.ctoscredit.com.my/oneoffreport_api/single-report/malaysia-company/0410829M/SANKINA-OIL-MILLS-SDN-BHD-,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 1935.0),Matched via IGES CDM DB (Ref: 1935.0).
C0362,UP-MY062848-8,"Organic Waste Composting at Takon Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AM0039 2.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 1935.0),Matched via IGES CDM DB (Ref: 1935.0). Validated DOE.
C0363,UP-TH966712-7,Ansell Biomass Boiler Project in Lad Krabang Plant,Thailand,TH,CDM,AMS-I.C.,developer,Ansell (Thailand) Ltd,Ansell (Thailand) Ltd,Thailand,private company,https://www.ansell.com/th/en,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0364,UP-TH966712-7,Ansell Biomass Boiler Project in Lad Krabang Plant,Thailand,TH,CDM,AMS-I.C.,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),BVQI,,certification body,https://group.bureauveritas.com/,https://pa.linkedin.com/company/e-ssy,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0365,UP-ID000133-4,"Fuel switching at Asahimas Sidoarjo a flat glass manufacturing facility of PT. Asahimas Flat Glass Tbk., from fuel oil to natural gas",Indonesia,ID,CDM,AMS-III.B.,developer,PT Asahimas Flat Glass Tbk,PT Asahimas Flat Glass Tbk,Indonesia,private company,https://www.linkedin.com/company/amfg-official,https://www.linkedin.com/company/amfg-official,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0366,UP-ID000133-4,"Fuel switching at Asahimas Sidoarjo a flat glass manufacturing facility of PT. Asahimas Flat Glass Tbk., from fuel oil to natural gas",Indonesia,ID,CDM,AMS-III.B.,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0367,UP-TH966756-4,Kitroongruang Biogas Energy Project,Thailand,TH,CDM,AM0022,developer,Thai Biogas Energy Company,Thai Biogas Energy Company,Thailand,private company,https://guarantco.com/our-portfolio/thai-biogas-energy-company/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0368,UP-TH966756-4,Kitroongruang Biogas Energy Project,Thailand,TH,CDM,AM0022,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0369,UP-ID000324-3,Project Karaha Unit 1 PT. Pertamina Geothermal Energy,Indonesia,ID,CDM,ACM0002 13.0.0,developer,PT. Pertamina Geothermal Energy,PT. Pertamina Geothermal Energy,Indonesia,private company,https://pge.pertamina.com/,https://id.linkedin.com/company/pt-pertamina-geothermal-energy,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 7431.0),Matched via IGES CDM DB (Ref: 7431.0).
C0370,UP-ID000324-3,Project Karaha Unit 1 PT. Pertamina Geothermal Energy,Indonesia,ID,CDM,ACM0002 13.0.0,verifier (VVB),KBS Certification Services Pvt. Ltd (KBS),KBS,,certification body,https://about.kbs.co.kr/eng/,https://www.linkedin.com/company/kellermeyer-bergensons-services-llc,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 7431.0),Matched via IGES CDM DB (Ref: 7431.0). Validated DOE.
C0371,UP-VN001161-7,Renewable Energy Development Program Supported by The Republic of Korea,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,developer,"SK Engineering & Construction Co., Ltd.",,,,,,,,,,,
C0372,UP-VN001161-7,Renewable Energy Development Program Supported by The Republic of Korea,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,verifier (VVB),Korean Foundation for Quality (KFQ),,,,,,,,,,,
C0373,UP-MY062793-3,Titi Glove Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 13.0,developer,Titi Glove Sdn. Bhd.,Titi Glove Sdn. Bhd.,Malaysia,private company,https://healthmanagement.org/site/p/titi-glove-sdn-bhd,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 2611.0),Matched via IGES CDM DB (Ref: 2611.0).
C0374,UP-MY062793-3,Titi Glove Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 13.0,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TUEV-SUED,,certification body,https://www.tuvsud.com/en-us,https://www.linkedin.com/company/tuev-sued-auto-service,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 2611.0),Matched via IGES CDM DB (Ref: 2611.0). Validated DOE.
C0375,UP-PH960488-0,Gold Farm Livestocks Corporation Methane Recovery and Electricity Generation,Philippines,PH,CDM,AMS-III.D. 9.0,developer,"Philippine Bio-Sciences Co., Inc.","Philippine Bio-Sciences Co., Inc. 
Gold Farm Livestocks Corporation",Philippines,private company,https://www.youtube.com/watch?v=_iClNbxNa30,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 612.0),Matched via IGES CDM DB (Ref: 612.0).
C0376,UP-PH960488-0,Gold Farm Livestocks Corporation Methane Recovery and Electricity Generation,Philippines,PH,CDM,AMS-III.D. 9.0,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 612.0),Matched via IGES CDM DB (Ref: 612.0). Validated DOE.
C0377,UP-VN001299-2,Nam Mo Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,Ban Ve Hydropower Joint Stock Company,Ban Ve Hydropower Joint Stock Company,Viet Nam,private company,https://www.power-technology.com/projects/ban-ve-hydro/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 5902.0),Matched via IGES CDM DB (Ref: 5902.0).
C0378,UP-VN001299-2,Nam Mo Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),"China Environmental United Certification Center Co., Ltd. (CEC)",CEC,,certification body,https://exceptionalchildren.org/?srsltid=AU7gw4WaMNxoB4fHzX0l5duDvhkX8bXtnIooH_cpDMizgMeiWRk3UK3x,https://www.linkedin.com/company/cecfacilities,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 5902.0),Matched via IGES CDM DB (Ref: 5902.0). Validated DOE.
C0379,UP-VN001119-0,"Electricity generation from bagasse at KSC, Vietnam",Vietnam,VN,CDM,ACM0006,developer,Khanh Hoa Sugar Company JSC (KSC),Khanh Hoa Sugar Company JSC (KSC),Viet Nam,private company,https://www.yellowpages.com.vn/listings/704649/vietsugar-viet-nam-sugar-joint-stock-company.html,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0380,UP-VN001119-0,"Electricity generation from bagasse at KSC, Vietnam",Vietnam,VN,CDM,ACM0006,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0381,UP-ID000307-4,South East Asia Biogas Programme of Activities,Indonesia,ID,CDM,AMS-I.D. ver. 17; AMS-III.H. ver. 16,developer,PT Biogas Program International,,,,,,,,,,,
C0382,UP-ID000307-4,South East Asia Biogas Programme of Activities,Indonesia,ID,CDM,AMS-I.D. ver. 17; AMS-III.H. ver. 16,verifier (VVB),Germanischer Lloyd Certification GmbH,,,,,,,,,,,
C0383,UP-ID000363-5,Lahendong Unit 5 & Unit 6 Geothermal Project,Indonesia,ID,CDM,ACM0002 13.0.0,developer,PT Pertamina Geothermal Energy,"PT Pertamina Geothermal Energy
PT Agrinergy Indonesia",Indonesia,private company,https://www.pge.pertamina.com/en,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 9519.0),Matched via IGES CDM DB (Ref: 9519.0).
C0384,UP-ID000363-5,Lahendong Unit 5 & Unit 6 Geothermal Project,Indonesia,ID,CDM,ACM0002 13.0.0,verifier (VVB),Japan Consulting Institute,JCI,,certification body,https://www.johnsoncontrols.com/,https://www.linkedin.com/company/junior-chamber-international,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 9519.0),Matched via IGES CDM DB (Ref: 9519.0). Validated DOE.
C0385,UP-ID000414-4,Pengoperasian Pembangkit Listrik Baru Berbahan Bakar Gas Bumi PLTMG Sumbagut 2 Peaker 250 MW,Indonesia,ID,SPEI,,developer,PT PLN Nusantara Power PLTMG Sumbagut 2 Peaker,,,,,,,,,,,
C0386,UP-MY062731-8,"Tradewinds Ulu Sebol Biogas Project, Project BCM07_TWD_07",Malaysia,MY,CDM,AMS-III.H.,developer,"Tradewinds Plantation , Management Sdn Bhd","Tradewinds Plantation , Management Sdn Bhd , BioX Carbon Malaysia Sdn Bhd",Malaysia,private company,https://www.tpb.com.my/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0387,UP-MY062731-8,"Tradewinds Ulu Sebol Biogas Project, Project BCM07_TWD_07",Malaysia,MY,CDM,AMS-III.H.,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0388,UP-SG000009-0,Climate Action Response Enterprise (CARE) for Energy Efficiency in Chiller Plants.,Singapore,SG,CDM,AMS-II.E. ver. 10,developer,Climate Resources Exchange (CRX),,,,,,,,,,,
C0389,UP-SG000009-0,Climate Action Response Enterprise (CARE) for Energy Efficiency in Chiller Plants.,Singapore,SG,CDM,AMS-II.E. ver. 10,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),,,,,,,,,,,
C0390,UP-PH960431-8,Goldi-Lion Agricultural Development Corporation Methane Recovery and Electricity Generation Project,Philippines,PH,CDM,AMS-III.D. 11.0,developer,"Goldi-Lion Agricultural Development Corporation Philippine BioSciences Co., Inc. (PhilBIO)","Goldi-Lion Agricultural Development Corporation　　Philippine BioSciences Co., Inc. (PhilBIO)",Philippines,private company,https://www.philbio.org.ph/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 1207.0),Matched via IGES CDM DB (Ref: 1207.0).
C0391,UP-PH960431-8,Goldi-Lion Agricultural Development Corporation Methane Recovery and Electricity Generation Project,Philippines,PH,CDM,AMS-III.D. 11.0,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 1207.0),Matched via IGES CDM DB (Ref: 1207.0). Validated DOE.
C0392,UP-TH966808-2,"Waste Heat Recovery for Power Generation Project at Siam City Cement (Plant3), Saraburi, Thailand",Thailand,TH,CDM,AM0024,developer,Siam City Cement Company,Siam City Cement Company,Thailand,private company,https://www.siamcitycement.com/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0393,UP-TH966808-2,"Waste Heat Recovery for Power Generation Project at Siam City Cement (Plant3), Saraburi, Thailand",Thailand,TH,CDM,AM0024,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0394,UP-MY062819-3,"Sungei Kahang POME Biogas Recovery for Energy Project in Johor, Malaysia.",Malaysia,MY,CDM,ACM0014 3.1,developer,Sungei Kahang Palm Oil Sdn. Bhd.,Sungei Kahang Palm Oil Sdn. Bhd.,Malaysia,private company,https://eccocertified.com/wp-content/uploads/2022/08/Public-Summary_Sungei-Kahang-Palm-Oil-Mill-Sdn-Bhd-MSPO-Annual-Surveillance-Audit-Year-2-ASA-2.pdf,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 3686.0),Matched via IGES CDM DB (Ref: 3686.0).
C0395,UP-MY062819-3,"Sungei Kahang POME Biogas Recovery for Energy Project in Johor, Malaysia.",Malaysia,MY,CDM,ACM0014 3.1,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 3686.0),Matched via IGES CDM DB (Ref: 3686.0). Validated DOE.
C0396,UP-MY062711-2,"POIC Biomass Cogeneration Plant, Malaysia",Malaysia,MY,CDM,ACM0006,developer,Eco Biomass Energy Sdn. Bhd.,"Eco Biomass Energy Sdn. Bhd.
Eco Biomass Power Sdn. Bhd.",Malaysia,private company,https://pmc.ncbi.nlm.nih.gov/articles/PMC8776554/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0397,UP-MY062711-2,"POIC Biomass Cogeneration Plant, Malaysia",Malaysia,MY,CDM,ACM0006,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0398,UP-ID000177-1,PT Wahana Baratama Coalbed Methane Generation Project,Indonesia,ID,CDM,ACM0008,developer,PT Wahana Baratama Mining,PT Wahana Baratama Mining,Indonesia,private company,https://www.bayan.com.sg/pt-wahana-baratama-mining-id,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0399,UP-ID000177-1,PT Wahana Baratama Coalbed Methane Generation Project,Indonesia,ID,CDM,ACM0008,verifier (VVB),Spanish Association for Standardisation and Certification (AENOR),AENOR,,certification body,https://www.aenor.com/en,https://es.linkedin.com/company/aenor,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0400,UP-MY062686-3,Malaysia - Kota Kinabalu Composting Project,Malaysia,MY,CDM,AM0025,developer,MS SMART Recycling(M)Sdn.Bhd,MS SMART Recycling(M)Sdn.Bhd,Malaysia,private company,https://www.exportersindia.com/my/mssmartrecycling/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0401,UP-MY062686-3,Malaysia - Kota Kinabalu Composting Project,Malaysia,MY,CDM,AM0025,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0402,UP-MY062843-3,Ranhill Powertron II 190 MW Gas Fired CCPP Project,Malaysia,MY,CDM,AM0029 3.0,developer,Ranhill Powertron II Sdn Bhd,Ranhill Powertron II Sdn Bhd,Malaysia,private company,https://www.bixmalaysia.com/issuer-info-page?issuerID=1368,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4999.0),Matched via IGES CDM DB (Ref: 4999.0).
C0403,UP-MY062843-3,Ranhill Powertron II 190 MW Gas Fired CCPP Project,Malaysia,MY,CDM,AM0029 3.0,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4999.0),Matched via IGES CDM DB (Ref: 4999.0). Validated DOE.
C0404,UP-MY062708-7,Organigro Compost Project,Malaysia,MY,CDM,AM0025,developer,Organigro SDN.BHD,Organigro SDN.BHD,Malaysia,private company,https://ancomnylex.com/announcement/related-party-transaction-financial-assistance-to-organigro-sdn-bhd/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0405,UP-MY062708-7,Organigro Compost Project,Malaysia,MY,CDM,AM0025,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0406,UP-ID000400-0,Energy Saving by Introducing High Efficiency Autoclave to Infusion Manufacturing Factory 2,Indonesia,ID,JCM,ID_AM028 Ver1.0,developer,PT. Otsuka Indonesia,,,,,,,,,,,
C0407,UP-ID000400-0,Energy Saving by Introducing High Efficiency Autoclave to Infusion Manufacturing Factory 2,Indonesia,ID,JCM,ID_AM028 Ver1.0,verifier (VVB),KBS Certification Services Limited,,,,,,,,,,,
C0408,UP-ID000218-2,Multi Nitro Indonesia Nitrous Oxide Abatement Project,Indonesia,ID,CDM,AM0034 2.0,developer,P T Multi Nitrotama Kimia,PT. Multi Nitrotama Kimia,Indonesia,private company,https://id.linkedin.com/company/multi-nitrotama-kimia,https://id.linkedin.com/company/multi-nitrotama-kimia,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0409,UP-ID000218-2,Multi Nitro Indonesia Nitrous Oxide Abatement Project,Indonesia,ID,CDM,AM0034 2.0,verifier (VVB),Lloyd’s Register Quality Assurance Ltd. (LRQA),LRQA,,certification body,https://www.lrqa.com/en-us/,https://www.linkedin.com/company/lrqa,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0410,UP-TH966956-2,Buasommai I biomass power plant at Muang Roi Et district.,Thailand,TH,CDM,AMS-I.D. 17.0,developer,"Buasommai Electricity Generating Co., Ltd.","Buasommai Electricity Generating Co., Ltd.",Thailand,private company,https://th.kompass.com/c/buasommai-electricity-generating-co-ltd/th0085948/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 8709.0),Matched via IGES CDM DB (Ref: 8709.0).
C0411,UP-TH966956-2,Buasommai I biomass power plant at Muang Roi Et district.,Thailand,TH,CDM,AMS-I.D. 17.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 8709.0),Matched via IGES CDM DB (Ref: 8709.0). Validated DOE.
C0412,UP-MY062714-9,Rajang Wood Waste Biomass Project,Malaysia,MY,CDM,AMS-I.C.; AMS-III.E.,developer,Bahagaya Sdn Bhd,Bahagaya Sdn Bhd,Malaysia,private company,https://www.facebook.com/vista.eye/posts/thank-youto-them-its-probably-just-a-small-gesture-and-a-natural-thing-to-do-but/10157434467790765/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0413,UP-MY062714-9,Rajang Wood Waste Biomass Project,Malaysia,MY,CDM,AMS-I.C.; AMS-III.E.,verifier (VVB),RWTÜV GmbH,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0414,UP-MY062671-0,IOI Sandakan Biomass Cogeneration Project,Malaysia,MY,CDM,AMS-I.C.; AMS-III.E.; AMS-III.G.,developer,IOI Bio-Energy Sdn Bhd,IOI Bio-Energy Sdn Bhd,Malaysia,private company,https://www.ioigroup.com/media-releases/ioi-bio-energy-recognised-as-leader-in-renewable-energy/,https://www.linkedin.com/company/ioi-corporation-berhad/,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
